feature_left,feature_right,pairwise_count,pearson,spearman,abs_spearman
session_srpe_sum_7d,fatigue_mean_14d,22572,0.025506842348919413,0.012073514282265196,0.012073514282265196
fatigue_mean_14d,session_srpe_sum_7d,22572,0.025506842348919413,0.012073514282265196,0.012073514282265196
session_srpe_sum_7d,fatigue_mean_28d,23819,0.0370403641620167,0.023938521849908547,0.023938521849908547
fatigue_mean_28d,session_srpe_sum_7d,23819,0.0370403641620167,0.023938521849908547,0.023938521849908547
session_srpe_sum_7d,readiness_mean_3d,20190,0.10122467379903219,0.06734375452926687,0.06734375452926687
readiness_mean_3d,session_srpe_sum_7d,20190,0.10122467379903219,0.06734375452926687,0.06734375452926687
session_srpe_sum_7d,readiness_mean_7d,21480,0.12105706164940686,0.09722596685730983,0.09722596685730983
readiness_mean_7d,session_srpe_sum_7d,21480,0.12105706164940686,0.09722596685730983,0.09722596685730983
session_srpe_sum_7d,readiness_mean_14d,22579,0.11585313151584231,0.10720082506461909,0.10720082506461909
readiness_mean_14d,session_srpe_sum_7d,22579,0.11585313151584231,0.10720082506461909,0.10720082506461909
session_srpe_sum_7d,readiness_mean_28d,23815,0.10310022966232729,0.10827337748872853,0.10827337748872853
readiness_mean_28d,session_srpe_sum_7d,23815,0.10310022966232729,0.10827337748872853,0.10827337748872853
session_srpe_sum_7d,daily_load_baseline_mean_prior,36500,0.6149028906176319,0.6592687363470535,0.6592687363470535
daily_load_baseline_mean_prior,session_srpe_sum_7d,36500,0.6149028906176319,0.6592687363470535,0.6592687363470535
session_srpe_sum_7d,daily_load_zscore_prior,27598,0.2822507878722374,0.42682301220702057,0.42682301220702057
daily_load_zscore_prior,session_srpe_sum_7d,27598,0.2822507878722374,0.42682301220702057,0.42682301220702057
session_srpe_sum_7d,fatigue_baseline_mean_prior,27327,0.04167019365578862,0.01102860849898857,0.01102860849898857
fatigue_baseline_mean_prior,session_srpe_sum_7d,27327,0.04167019365578862,0.01102860849898857,0.01102860849898857
session_srpe_sum_7d,fatigue_zscore_prior,16806,-0.04029675988390626,-0.04181355621780937,0.04181355621780937
fatigue_zscore_prior,session_srpe_sum_7d,16806,-0.04029675988390626,-0.04181355621780937,0.04181355621780937
session_srpe_sum_7d,readiness_baseline_mean_prior,27323,-0.007333300606068636,0.013433635957914606,0.013433635957914606
readiness_baseline_mean_prior,session_srpe_sum_7d,27323,-0.007333300606068636,0.013433635957914606,0.013433635957914606
session_srpe_sum_7d,readiness_zscore_prior,16858,0.08242130709114143,0.03706002606804278,0.03706002606804278
readiness_zscore_prior,session_srpe_sum_7d,16858,0.08242130709114143,0.03706002606804278,0.03706002606804278
session_srpe_sum_7d,wellness_report_present,36550,0.7221725249783193,0.7473248740087857,0.7473248740087857
wellness_report_present,session_srpe_sum_7d,36550,0.7221725249783193,0.7473248740087857,0.7473248740087857
session_srpe_sum_7d,session_recorded,36550,0.7138155371272465,0.7261592847708094,0.7261592847708094
session_recorded,session_srpe_sum_7d,36550,0.7138155371272465,0.7261592847708094,0.7261592847708094
session_srpe_sum_7d,daily_load_log1p,36550,0.7249438965471277,0.7302864134405589,0.7302864134405589
daily_load_log1p,session_srpe_sum_7d,36550,0.7249438965471277,0.7302864134405589,0.7302864134405589
session_srpe_sum_7d,session_duration_minutes_log1p,36550,0.7237164129042782,0.7289292811908488,0.7289292811908488
session_duration_minutes_log1p,session_srpe_sum_7d,36550,0.7237164129042782,0.7289292811908488,0.7289292811908488
session_srpe_sum_7d,session_srpe_log1p,36550,0.7248908513706042,0.7301140681318357,0.7301140681318357
session_srpe_log1p,session_srpe_sum_7d,36550,0.7248908513706042,0.7301140681318357,0.7301140681318357
session_srpe_sum_7d,daily_load_sum_3d_log1p,36550,0.8840947747279372,0.9212988909245083,0.9212988909245083
daily_load_sum_3d_log1p,session_srpe_sum_7d,36550,0.8840947747279372,0.9212988909245083,0.9212988909245083
session_srpe_sum_7d,daily_load_sum_7d_log1p,36550,0.8884385105724496,0.9987490484183964,0.9987490484183964
daily_load_sum_7d_log1p,session_srpe_sum_7d,36550,0.8884385105724496,0.9987490484183964,0.9987490484183964
session_srpe_sum_7d,daily_load_sum_14d_log1p,36550,0.8360119773113035,0.9533124064165474,0.9533124064165474
daily_load_sum_14d_log1p,session_srpe_sum_7d,36550,0.8360119773113035,0.9533124064165474,0.9533124064165474
session_srpe_sum_7d,daily_load_sum_28d_log1p,36550,0.781401998794212,0.9030354554429628,0.9030354554429628
daily_load_sum_28d_log1p,session_srpe_sum_7d,36550,0.781401998794212,0.9030354554429628,0.9030354554429628
session_srpe_sum_7d,session_duration_sum_3d_log1p,36550,0.8851598999028489,0.9112826139972133,0.9112826139972133
session_duration_sum_3d_log1p,session_srpe_sum_7d,36550,0.8851598999028489,0.9112826139972133,0.9112826139972133
session_srpe_sum_7d,session_duration_sum_7d_log1p,36550,0.894212832003377,0.9825570871432859,0.9825570871432859
session_duration_sum_7d_log1p,session_srpe_sum_7d,36550,0.894212832003377,0.9825570871432859,0.9825570871432859
session_srpe_sum_7d,session_duration_sum_14d_log1p,36550,0.8445624472183393,0.9393628848120601,0.9393628848120601
session_duration_sum_14d_log1p,session_srpe_sum_7d,36550,0.8445624472183393,0.9393628848120601,0.9393628848120601
session_srpe_sum_7d,session_duration_sum_28d_log1p,36550,0.7912602312095964,0.8917358053219989,0.8917358053219989
session_duration_sum_28d_log1p,session_srpe_sum_7d,36550,0.7912602312095964,0.8917358053219989,0.8917358053219989
session_srpe_sum_7d,session_srpe_sum_3d_log1p,36550,0.8840375448955403,0.9215062954925687,0.9215062954925687
session_srpe_sum_3d_log1p,session_srpe_sum_7d,36550,0.8840375448955403,0.9215062954925687,0.9215062954925687
session_srpe_sum_7d,session_srpe_sum_7d_log1p,36550,0.888366098532516,1.0,1.0
session_srpe_sum_7d_log1p,session_srpe_sum_7d,36550,0.888366098532516,1.0,1.0
session_srpe_sum_7d,session_srpe_sum_14d_log1p,36550,0.8358514811530794,0.9542552440129697,0.9542552440129697
session_srpe_sum_14d_log1p,session_srpe_sum_7d,36550,0.8358514811530794,0.9542552440129697,0.9542552440129697
session_srpe_sum_7d,session_srpe_sum_28d_log1p,36550,0.7812408919304982,0.904009507386836,0.904009507386836
session_srpe_sum_28d_log1p,session_srpe_sum_7d,36550,0.7812408919304982,0.904009507386836,0.904009507386836
session_srpe_sum_14d,session_srpe_sum_14d,36550,1.0,1.0,1.0
session_srpe_sum_14d,session_srpe_sum_28d,36550,0.9556408527569659,0.9567973482228027,0.9567973482228027
session_srpe_sum_28d,session_srpe_sum_14d,36550,0.9556408527569659,0.9567973482228027,0.9567973482228027
session_srpe_sum_14d,fatigue_mean_3d,20188,-0.017166805302836645,-0.022971198670016468,0.022971198670016468
fatigue_mean_3d,session_srpe_sum_14d,20188,-0.017166805302836645,-0.022971198670016468,0.022971198670016468
session_srpe_sum_14d,fatigue_mean_7d,21477,-0.013547326362352603,-0.024028481439305346,0.024028481439305346
fatigue_mean_7d,session_srpe_sum_14d,21477,-0.013547326362352603,-0.024028481439305346,0.024028481439305346
session_srpe_sum_14d,fatigue_mean_14d,22572,0.010988725532923616,-0.006890969463166077,0.006890969463166077
fatigue_mean_14d,session_srpe_sum_14d,22572,0.010988725532923616,-0.006890969463166077,0.006890969463166077
session_srpe_sum_14d,fatigue_mean_28d,23819,0.031073902197909228,0.014741884939419348,0.014741884939419348
fatigue_mean_28d,session_srpe_sum_14d,23819,0.031073902197909228,0.014741884939419348,0.014741884939419348
session_srpe_sum_14d,readiness_mean_3d,20190,0.08890411171048444,0.06322465568122992,0.06322465568122992
readiness_mean_3d,session_srpe_sum_14d,20190,0.08890411171048444,0.06322465568122992,0.06322465568122992
session_srpe_sum_14d,readiness_mean_7d,21480,0.10153608793210996,0.08296167930161415,0.08296167930161415
readiness_mean_7d,session_srpe_sum_14d,21480,0.10153608793210996,0.08296167930161415,0.08296167930161415
session_srpe_sum_14d,readiness_mean_14d,22579,0.11322159385647201,0.10345212120369497,0.10345212120369497
readiness_mean_14d,session_srpe_sum_14d,22579,0.11322159385647201,0.10345212120369497,0.10345212120369497
session_srpe_sum_14d,readiness_mean_28d,23815,0.1071898511431208,0.11202855885058537,0.11202855885058537
readiness_mean_28d,session_srpe_sum_14d,23815,0.1071898511431208,0.11202855885058537,0.11202855885058537
session_srpe_sum_14d,daily_load_baseline_mean_prior,36500,0.6600075289619739,0.6996555824670606,0.6996555824670606
daily_load_baseline_mean_prior,session_srpe_sum_14d,36500,0.6600075289619739,0.6996555824670606,0.6996555824670606
session_srpe_sum_14d,daily_load_zscore_prior,27598,0.20824130234750088,0.34996105329172156,0.34996105329172156
daily_load_zscore_prior,session_srpe_sum_14d,27598,0.20824130234750088,0.34996105329172156,0.34996105329172156
session_srpe_sum_14d,fatigue_baseline_mean_prior,27327,0.038884291200945637,0.004962938882697531,0.004962938882697531
fatigue_baseline_mean_prior,session_srpe_sum_14d,27327,0.038884291200945637,0.004962938882697531,0.004962938882697531
session_srpe_sum_14d,fatigue_zscore_prior,16806,-0.023224968456705877,-0.027022601020065047,0.027022601020065047
fatigue_zscore_prior,session_srpe_sum_14d,16806,-0.023224968456705877,-0.027022601020065047,0.027022601020065047
session_srpe_sum_14d,readiness_baseline_mean_prior,27323,-0.012062666580279652,0.011779952772263626,0.011779952772263626
readiness_baseline_mean_prior,session_srpe_sum_14d,27323,-0.012062666580279652,0.011779952772263626,0.011779952772263626
session_srpe_sum_14d,readiness_zscore_prior,16858,0.08319805259402308,0.04997504647536585,0.04997504647536585
readiness_zscore_prior,session_srpe_sum_14d,16858,0.08319805259402308,0.04997504647536585,0.04997504647536585
session_srpe_sum_14d,wellness_report_present,36550,0.7243924634859277,0.7391203581715154,0.7391203581715154
wellness_report_present,session_srpe_sum_14d,36550,0.7243924634859277,0.7391203581715154,0.7391203581715154
session_srpe_sum_14d,session_recorded,36550,0.6898572426666356,0.6967263769365004,0.6967263769365004
session_recorded,session_srpe_sum_14d,36550,0.6898572426666356,0.6967263769365004,0.6967263769365004
session_srpe_sum_14d,daily_load_log1p,36550,0.6959343468018229,0.6940840404541635,0.6940840404541635
daily_load_log1p,session_srpe_sum_14d,36550,0.6959343468018229,0.6940840404541635,0.6940840404541635
session_srpe_sum_14d,session_duration_minutes_log1p,36550,0.6957850680116624,0.6941265352928873,0.6941265352928873
session_duration_minutes_log1p,session_srpe_sum_14d,36550,0.6957850680116624,0.6941265352928873,0.6941265352928873
session_srpe_sum_14d,session_srpe_log1p,36550,0.6957662080806656,0.6936171696326819,0.6936171696326819
session_srpe_log1p,session_srpe_sum_14d,36550,0.6957662080806656,0.6936171696326819,0.6936171696326819
session_srpe_sum_14d,daily_load_sum_3d_log1p,36550,0.8601533702500764,0.8750919329475335,0.8750919329475335
daily_load_sum_3d_log1p,session_srpe_sum_14d,36550,0.8601533702500764,0.8750919329475335,0.8750919329475335
session_srpe_sum_14d,daily_load_sum_7d_log1p,36550,0.8860139491906667,0.9541699301235141,0.9541699301235141
daily_load_sum_7d_log1p,session_srpe_sum_14d,36550,0.8860139491906667,0.9541699301235141,0.9541699301235141
session_srpe_sum_14d,daily_load_sum_14d_log1p,36550,0.876783583858067,0.9989454281669904,0.9989454281669904
daily_load_sum_14d_log1p,session_srpe_sum_14d,36550,0.876783583858067,0.9989454281669904,0.9989454281669904
session_srpe_sum_14d,daily_load_sum_28d_log1p,36550,0.8235677871532581,0.9558672018524729,0.9558672018524729
daily_load_sum_28d_log1p,session_srpe_sum_14d,36550,0.8235677871532581,0.9558672018524729,0.9558672018524729
session_srpe_sum_14d,session_duration_sum_3d_log1p,36550,0.8616662603145598,0.8688603504663734,0.8688603504663734
session_duration_sum_3d_log1p,session_srpe_sum_14d,36550,0.8616662603145598,0.8688603504663734,0.8688603504663734
session_srpe_sum_14d,session_duration_sum_7d_log1p,36550,0.8913606761008854,0.9433123696126664,0.9433123696126664
session_duration_sum_7d_log1p,session_srpe_sum_14d,36550,0.8913606761008854,0.9433123696126664,0.9433123696126664
session_srpe_sum_14d,session_duration_sum_14d_log1p,36550,0.8858581462591165,0.9831336820296485,0.9831336820296485
session_duration_sum_14d_log1p,session_srpe_sum_14d,36550,0.8858581462591165,0.9831336820296485,0.9831336820296485
session_srpe_sum_14d,session_duration_sum_28d_log1p,36550,0.8349186434404405,0.9419123852067685,0.9419123852067685
session_duration_sum_28d_log1p,session_srpe_sum_14d,36550,0.8349186434404405,0.9419123852067685,0.9419123852067685
session_srpe_sum_14d,session_srpe_sum_3d_log1p,36550,0.8599824058150898,0.8747054871804504,0.8747054871804504
session_srpe_sum_3d_log1p,session_srpe_sum_14d,36550,0.8599824058150898,0.8747054871804504,0.8747054871804504
session_srpe_sum_14d,session_srpe_sum_7d_log1p,36550,0.8858241689585227,0.9542552440129697,0.9542552440129697
session_srpe_sum_7d_log1p,session_srpe_sum_14d,36550,0.8858241689585227,0.9542552440129697,0.9542552440129697
session_srpe_sum_14d,session_srpe_sum_14d_log1p,36550,0.8765959718006714,1.0,1.0
session_srpe_sum_14d_log1p,session_srpe_sum_14d,36550,0.8765959718006714,1.0,1.0
session_srpe_sum_14d,session_srpe_sum_28d_log1p,36550,0.8233715849706449,0.9567973482228027,0.9567973482228027
session_srpe_sum_28d_log1p,session_srpe_sum_14d,36550,0.8233715849706449,0.9567973482228027,0.9567973482228027
session_srpe_sum_28d,session_srpe_sum_28d,36550,1.0,1.0,1.0
session_srpe_sum_28d,fatigue_mean_3d,20188,-0.01537342635352978,-0.01909893174092592,0.01909893174092592
fatigue_mean_3d,session_srpe_sum_28d,20188,-0.01537342635352978,-0.01909893174092592,0.01909893174092592
session_srpe_sum_28d,fatigue_mean_7d,21477,-0.014511352792323486,-0.01956929938012941,0.01956929938012941
fatigue_mean_7d,session_srpe_sum_28d,21477,-0.014511352792323486,-0.01956929938012941,0.01956929938012941
session_srpe_sum_28d,fatigue_mean_14d,22572,0.0003986751042103691,-0.01377171076087629,0.01377171076087629
fatigue_mean_14d,session_srpe_sum_28d,22572,0.0003986751042103691,-0.01377171076087629,0.01377171076087629
session_srpe_sum_28d,fatigue_mean_28d,23819,0.020166643760706156,0.0034621303860016793,0.0034621303860016793
fatigue_mean_28d,session_srpe_sum_28d,23819,0.020166643760706156,0.0034621303860016793,0.0034621303860016793
session_srpe_sum_28d,readiness_mean_3d,20190,0.069311394240787,0.05459055006477253,0.05459055006477253
readiness_mean_3d,session_srpe_sum_28d,20190,0.069311394240787,0.05459055006477253,0.05459055006477253
session_srpe_sum_28d,readiness_mean_7d,21480,0.07631579966299448,0.07110099688853999,0.07110099688853999
readiness_mean_7d,session_srpe_sum_28d,21480,0.07631579966299448,0.07110099688853999,0.07110099688853999
session_srpe_sum_28d,readiness_mean_14d,22579,0.08762824344604185,0.08665458595353268,0.08665458595353268
readiness_mean_14d,session_srpe_sum_28d,22579,0.08762824344604185,0.08665458595353268,0.08665458595353268
session_srpe_sum_28d,readiness_mean_28d,23815,0.09950451268977464,0.10656575053846937,0.10656575053846937
readiness_mean_28d,session_srpe_sum_28d,23815,0.09950451268977464,0.10656575053846937,0.10656575053846937
session_srpe_sum_28d,daily_load_baseline_mean_prior,36500,0.7112781028143792,0.7473018635342275,0.7473018635342275
daily_load_baseline_mean_prior,session_srpe_sum_28d,36500,0.7112781028143792,0.7473018635342275,0.7473018635342275
session_srpe_sum_28d,daily_load_zscore_prior,27598,0.13447203460618756,0.26841945702335646,0.26841945702335646
daily_load_zscore_prior,session_srpe_sum_28d,27598,0.13447203460618756,0.26841945702335646,0.26841945702335646
session_srpe_sum_28d,fatigue_baseline_mean_prior,27327,0.03410808013998933,-0.0006409108323452745,0.0006409108323452745
fatigue_baseline_mean_prior,session_srpe_sum_28d,27327,0.03410808013998933,-0.0006409108323452745,0.0006409108323452745
session_srpe_sum_28d,fatigue_zscore_prior,16806,-0.01662996590885584,-0.012678456437857408,0.012678456437857408
fatigue_zscore_prior,session_srpe_sum_28d,16806,-0.01662996590885584,-0.012678456437857408,0.012678456437857408
session_srpe_sum_28d,readiness_baseline_mean_prior,27323,-0.017352679342614544,0.009098022142322762,0.009098022142322762
readiness_baseline_mean_prior,session_srpe_sum_28d,27323,-0.017352679342614544,0.009098022142322762,0.009098022142322762
session_srpe_sum_28d,readiness_zscore_prior,16858,0.07889582352620449,0.05358000042710395,0.05358000042710395
readiness_zscore_prior,session_srpe_sum_28d,16858,0.07889582352620449,0.05358000042710395,0.05358000042710395
session_srpe_sum_28d,wellness_report_present,36550,0.71020061077112,0.7219817797247976,0.7219817797247976
wellness_report_present,session_srpe_sum_28d,36550,0.71020061077112,0.7219817797247976,0.7219817797247976
session_srpe_sum_28d,session_recorded,36550,0.6610938010111677,0.6672726368671019,0.6672726368671019
session_recorded,session_srpe_sum_28d,36550,0.6610938010111677,0.6672726368671019,0.6672726368671019
session_srpe_sum_28d,daily_load_log1p,36550,0.6640916145862236,0.6599635261329918,0.6599635261329918
daily_load_log1p,session_srpe_sum_28d,36550,0.6640916145862236,0.6599635261329918,0.6599635261329918
session_srpe_sum_28d,session_duration_minutes_log1p,36550,0.6642231627092662,0.6602266180197214,0.6602266180197214
session_duration_minutes_log1p,session_srpe_sum_28d,36550,0.6642231627092662,0.6602266180197214,0.6602266180197214
session_srpe_sum_28d,session_srpe_log1p,36550,0.6638470725172884,0.6592852763603525,0.6592852763603525
session_srpe_log1p,session_srpe_sum_28d,36550,0.6638470725172884,0.6592852763603525,0.6592852763603525
session_srpe_sum_28d,daily_load_sum_3d_log1p,36550,0.8266285605160767,0.8312745302215229,0.8312745302215229
daily_load_sum_3d_log1p,session_srpe_sum_28d,36550,0.8266285605160767,0.8312745302215229,0.8312745302215229
session_srpe_sum_28d,daily_load_sum_7d_log1p,36550,0.8597122237481623,0.9048114671076785,0.9048114671076785
daily_load_sum_7d_log1p,session_srpe_sum_28d,36550,0.8597122237481623,0.9048114671076785,0.9048114671076785
session_srpe_sum_28d,daily_load_sum_14d_log1p,36550,0.8703293429430115,0.9568963708253674,0.9568963708253674
daily_load_sum_14d_log1p,session_srpe_sum_28d,36550,0.8703293429430115,0.9568963708253674,0.9568963708253674
session_srpe_sum_28d,daily_load_sum_28d_log1p,36550,0.8571844499108031,0.9991174430726256,0.9991174430726256
daily_load_sum_28d_log1p,session_srpe_sum_28d,36550,0.8571844499108031,0.9991174430726256,0.9991174430726256
session_srpe_sum_28d,session_duration_sum_3d_log1p,36550,0.8281566831567242,0.826991830331726,0.826991830331726
session_duration_sum_3d_log1p,session_srpe_sum_28d,36550,0.8281566831567242,0.826991830331726,0.826991830331726
session_srpe_sum_28d,session_duration_sum_7d_log1p,36550,0.8644399077812654,0.8972791182598276,0.8972791182598276
session_duration_sum_7d_log1p,session_srpe_sum_28d,36550,0.8644399077812654,0.8972791182598276,0.8972791182598276
session_srpe_sum_28d,session_duration_sum_14d_log1p,36550,0.8784263325099539,0.9456523424998343,0.9456523424998343
session_duration_sum_14d_log1p,session_srpe_sum_28d,36550,0.8784263325099539,0.9456523424998343,0.9456523424998343
session_srpe_sum_28d,session_duration_sum_28d_log1p,36550,0.869204396966823,0.9838039646289103,0.9838039646289103
session_duration_sum_28d_log1p,session_srpe_sum_28d,36550,0.869204396966823,0.9838039646289103,0.9838039646289103
session_srpe_sum_28d,session_srpe_sum_3d_log1p,36550,0.82636877355088,0.8304327944965016,0.8304327944965016
session_srpe_sum_3d_log1p,session_srpe_sum_28d,36550,0.82636877355088,0.8304327944965016,0.8304327944965016
session_srpe_sum_28d,session_srpe_sum_7d_log1p,36550,0.8594293511648043,0.9040095073868359,0.9040095073868359
session_srpe_sum_7d_log1p,session_srpe_sum_28d,36550,0.8594293511648043,0.9040095073868359,0.9040095073868359
session_srpe_sum_28d,session_srpe_sum_14d_log1p,36550,0.8700479914537245,0.9567973482228027,0.9567973482228027
session_srpe_sum_14d_log1p,session_srpe_sum_28d,36550,0.8700479914537245,0.9567973482228027,0.9567973482228027
session_srpe_sum_28d,session_srpe_sum_28d_log1p,36550,0.8569277907070625,1.0,1.0
session_srpe_sum_28d_log1p,session_srpe_sum_28d,36550,0.8569277907070625,1.0,1.0
fatigue_mean_3d,fatigue_mean_3d,20188,1.0,1.0,1.0
fatigue_mean_3d,fatigue_mean_7d,20188,0.8615842512140512,0.8421225665219487,0.8421225665219487
fatigue_mean_7d,fatigue_mean_3d,20188,0.8615842512140512,0.8421225665219487,0.8421225665219487
fatigue_mean_3d,fatigue_mean_14d,20188,0.7878178775704257,0.7671583735244581,0.7671583735244581
fatigue_mean_14d,fatigue_mean_3d,20188,0.7878178775704257,0.7671583735244581,0.7671583735244581
fatigue_mean_3d,fatigue_mean_28d,20188,0.7427235521397556,0.725780818312666,0.725780818312666
fatigue_mean_28d,fatigue_mean_3d,20188,0.7427235521397556,0.725780818312666,0.725780818312666
fatigue_mean_3d,readiness_mean_3d,20184,0.48729800347854096,0.48761756980258003,0.48761756980258003
readiness_mean_3d,fatigue_mean_3d,20184,0.48729800347854096,0.48761756980258003,0.48761756980258003
fatigue_mean_3d,readiness_mean_7d,20185,0.413300993259818,0.41434931947661113,0.41434931947661113
readiness_mean_7d,fatigue_mean_3d,20185,0.413300993259818,0.41434931947661113,0.41434931947661113
fatigue_mean_3d,readiness_mean_14d,20185,0.38150368051340655,0.37964271332435506,0.37964271332435506
readiness_mean_14d,fatigue_mean_3d,20185,0.38150368051340655,0.37964271332435506,0.37964271332435506
fatigue_mean_3d,readiness_mean_28d,20185,0.36798147875435616,0.3595015422348302,0.3595015422348302
readiness_mean_28d,fatigue_mean_3d,20185,0.36798147875435616,0.3595015422348302,0.3595015422348302
fatigue_mean_3d,daily_load_baseline_mean_prior,20188,-0.20833834764041675,-0.2532553373249458,0.2532553373249458
daily_load_baseline_mean_prior,fatigue_mean_3d,20188,-0.20833834764041675,-0.2532553373249458,0.2532553373249458
fatigue_mean_3d,daily_load_zscore_prior,20122,0.08948700727091737,0.12409339999165865,0.12409339999165865
daily_load_zscore_prior,fatigue_mean_3d,20122,0.08948700727091737,0.12409339999165865,0.12409339999165865
fatigue_mean_3d,fatigue_baseline_mean_prior,20138,0.6378390583106844,0.6398653141065674,0.6398653141065674
fatigue_baseline_mean_prior,fatigue_mean_3d,20138,0.6378390583106844,0.6398653141065674,0.6398653141065674
fatigue_mean_3d,fatigue_zscore_prior,16806,0.4538215324357355,0.41112612395534714,0.41112612395534714
fatigue_zscore_prior,fatigue_mean_3d,16806,0.4538215324357355,0.41112612395534714,0.41112612395534714
fatigue_mean_3d,readiness_baseline_mean_prior,20135,0.33965246040640873,0.3200103936675856,0.3200103936675856
readiness_baseline_mean_prior,fatigue_mean_3d,20135,0.33965246040640873,0.3200103936675856,0.3200103936675856
fatigue_mean_3d,readiness_zscore_prior,16857,0.19485183161605663,0.20043481986880152,0.20043481986880152
readiness_zscore_prior,fatigue_mean_3d,16857,0.19485183161605663,0.20043481986880152,0.20043481986880152
fatigue_mean_3d,wellness_report_present,20188,-0.004323049737872678,-0.010234768670195425,0.010234768670195425
wellness_report_present,fatigue_mean_3d,20188,-0.004323049737872678,-0.010234768670195425,0.010234768670195425
fatigue_mean_3d,session_recorded,20188,0.05024576843011363,0.04814355775690038,0.04814355775690038
session_recorded,fatigue_mean_3d,20188,0.05024576843011363,0.04814355775690038,0.04814355775690038
fatigue_mean_3d,daily_load_log1p,20188,0.04961850332446528,0.04179599930527998,0.04179599930527998
daily_load_log1p,fatigue_mean_3d,20188,0.04961850332446528,0.04179599930527998,0.04179599930527998
fatigue_mean_3d,session_duration_minutes_log1p,20188,0.05526563174543406,0.0613679241624588,0.0613679241624588
session_duration_minutes_log1p,fatigue_mean_3d,20188,0.05526563174543406,0.0613679241624588,0.0613679241624588
fatigue_mean_3d,session_srpe_log1p,20188,0.05080867002202495,0.04609465985533234,0.04609465985533234
session_srpe_log1p,fatigue_mean_3d,20188,0.05080867002202495,0.04609465985533234,0.04609465985533234
fatigue_mean_3d,daily_load_sum_3d_log1p,20188,0.042263605476700425,-0.0072845623892183395,0.0072845623892183395
daily_load_sum_3d_log1p,fatigue_mean_3d,20188,0.042263605476700425,-0.0072845623892183395,0.0072845623892183395
fatigue_mean_3d,daily_load_sum_7d_log1p,20188,0.02141111214126903,-0.036913428481465005,0.036913428481465005
daily_load_sum_7d_log1p,fatigue_mean_3d,20188,0.02141111214126903,-0.036913428481465005,0.036913428481465005
fatigue_mean_3d,daily_load_sum_14d_log1p,20188,0.015061143421084689,-0.031671819025230245,0.031671819025230245
daily_load_sum_14d_log1p,fatigue_mean_3d,20188,0.015061143421084689,-0.031671819025230245,0.031671819025230245
fatigue_mean_3d,daily_load_sum_28d_log1p,20188,0.004412013519707459,-0.026740008938339246,0.026740008938339246
daily_load_sum_28d_log1p,fatigue_mean_3d,20188,0.004412013519707459,-0.026740008938339246,0.026740008938339246
fatigue_mean_3d,session_duration_sum_3d_log1p,20188,0.058477748891250576,0.04924964254613598,0.04924964254613598
session_duration_sum_3d_log1p,fatigue_mean_3d,20188,0.058477748891250576,0.04924964254613598,0.04924964254613598
fatigue_mean_3d,session_duration_sum_7d_log1p,20188,0.04538851951398865,0.04240539139235991,0.04240539139235991
session_duration_sum_7d_log1p,fatigue_mean_3d,20188,0.04538851951398865,0.04240539139235991,0.04240539139235991
fatigue_mean_3d,session_duration_sum_14d_log1p,20188,0.042500940796990655,0.04932983658943573,0.04932983658943573
session_duration_sum_14d_log1p,fatigue_mean_3d,20188,0.042500940796990655,0.04932983658943573,0.04932983658943573
fatigue_mean_3d,session_duration_sum_28d_log1p,20188,0.03376682162968316,0.05412444217351894,0.05412444217351894
session_duration_sum_28d_log1p,fatigue_mean_3d,20188,0.03376682162968316,0.05412444217351894,0.05412444217351894
fatigue_mean_3d,session_srpe_sum_3d_log1p,20188,0.044485239776297356,-0.00014137661434064384,0.00014137661434064384
session_srpe_sum_3d_log1p,fatigue_mean_3d,20188,0.044485239776297356,-0.00014137661434064384,0.00014137661434064384
fatigue_mean_3d,session_srpe_sum_7d_log1p,20188,0.02457469267638903,-0.027458365215824627,0.027458365215824627
session_srpe_sum_7d_log1p,fatigue_mean_3d,20188,0.02457469267638903,-0.027458365215824627,0.027458365215824627
fatigue_mean_3d,session_srpe_sum_14d_log1p,20188,0.018953364778015534,-0.022971198670016443,0.022971198670016443
session_srpe_sum_14d_log1p,fatigue_mean_3d,20188,0.018953364778015534,-0.022971198670016443,0.022971198670016443
fatigue_mean_3d,session_srpe_sum_28d_log1p,20188,0.008599585373061354,-0.01909893174092595,0.01909893174092595
session_srpe_sum_28d_log1p,fatigue_mean_3d,20188,0.008599585373061354,-0.01909893174092595,0.01909893174092595
fatigue_mean_7d,fatigue_mean_7d,21477,1.0,1.0,1.0
fatigue_mean_7d,fatigue_mean_14d,21477,0.908453787703693,0.8994072151256844,0.8994072151256844
fatigue_mean_14d,fatigue_mean_7d,21477,0.908453787703693,0.8994072151256844,0.8994072151256844
fatigue_mean_7d,fatigue_mean_28d,21477,0.8531782031614227,0.8453239204286132,0.8453239204286132
fatigue_mean_28d,fatigue_mean_7d,21477,0.8531782031614227,0.8453239204286132,0.8453239204286132
fatigue_mean_7d,readiness_mean_3d,20187,0.4524837926186744,0.4502767044602118,0.4502767044602118
readiness_mean_3d,fatigue_mean_7d,20187,0.4524837926186744,0.4502767044602118,0.4502767044602118
fatigue_mean_7d,readiness_mean_7d,21473,0.48879049428689325,0.48771814284459347,0.48771814284459347
readiness_mean_7d,fatigue_mean_7d,21473,0.48879049428689325,0.48771814284459347,0.48771814284459347
fatigue_mean_7d,readiness_mean_14d,21473,0.44039510319385183,0.4397385981947931,0.4397385981947931
readiness_mean_14d,fatigue_mean_7d,21473,0.44039510319385183,0.4397385981947931,0.4397385981947931
